priority,category,merchant,mall,city,rating,reviews,avg_price,branches,phone,website,opening_hours,lat,lng,reviews_text,price_mid_raw,price_mid,price_segment,pos_kw_count,neg_kw_count,sentiment_ratio,sentiment_label,top_pos_kw,top_neg_kw,mentions_delivery,geo_zone,bd_priority_score,tier,quadrant
Medium,Retail - Perfumes,ريف العطور,جدة بارك,Jeddah,4.1,85,,4,,,,21.5079632,39.2232918,جبار عطورهم حلوه وتجنن وتناسب اي ذوق انصح كل شخص يجرب عطورهم لأن حرفيا عطورهم جباااااااره كلمة حنق تنقال وانصحكم بعطر 33 | فرع السلام مول امس السبت المساء .. مو بالغصب العميله تشم العطر او تاخذ الورقه ياريت تعلموهم انه بعض الناس عندهم مشاكل صح… | فرع سئ جدا جيت اطلب العرض تقولي مخلص العرض والعرض مازال موجود وماعندهم عطور كلها مخلصة فرع تعبان مررره,,115.0,Premium,0,0,0.5,Mixed,,,False,South,45.57,Tier 3,❌ Weak
Medium,Retail - Perfumes,بخور الغابات,جدة بارك,Jeddah,4.6,80,,2,,,,21.4803008,39.1829815,عندهم انواع البخور ودهن العود وانواع المسك والعطور نسائي ورجالي ومعطرات جو وغيره | المحل نقل لحي البلد ولاكن مااعرف موقعه أكتب بنك الراجحي البلد المحل جنبه على حسب حسابهم في التيك توك | لاسف ضربت مسافة نصف ساعة له وفي الأخير المحل مغلق وهو كاتب انه المحل مفتوح. يعني غير ملتزم فيما ذكر في ساعات عمل المحل.,,115.0,Premium,0,0,0.5,Mixed,,,False,South,45.65,Tier 3,💎 Hidden Gem
Medium,Retail - Perfumes,برج العود للعطور,جدة بارك,Jeddah,4.3,152,,2,,,,21.4815804,39.1868899,محل راقي و ماقصرو معنى والله الاستاذ يوسف و مجدي اكرمونا ب أسعارهم الطبيه | برج رائع لأجود انواع البخور والعود الدهن ممتاز والبخور مراا ممتاز اخذتها من بانافع للعود الدور الثاني بالمركز ماقصر ابو … | اسعارهم ممتازه وسهلين بالتعامل والاخ عبدالله بانافع و محسن وابراهيم لهم كل الاحترام والتقدير على رحابة صدورهم,,115.0,Premium,3,0,1.0,Positive,"رائع, ممتاز, كرم",,False,South,52.79,Tier 2,💎 Hidden Gem
Medium,Entertainment,سوق حراء,سوق حراء,Jeddah,4.0,21035,,1,012 654 1654,https://www.heraa-mall.com/en/,"السبت: 9:30 ص – 12:00 ص, الأحد: 9:30 ص – 12:00 ص, الاثنين: 9:30 ص – 12:00 ص, الثلاثاء: 9:30 ص – 12:00 ص, الأربعاء: 9:30 ص – 12:00 ص, الخميس: 9:30 ص – 12:00 ص, الجمعة: 1:00 م – 12:00 ص",21.6154293,39.1529635,تحية طيبة نحن مجتمع مسلم ومشاهده ان المسجد جميل وشكلة نظيف من الداخل والخارج يجذب الناس والزوار !!!!وللاسف مسجد سوق حراء… | سوق حراء كان من أشهر أسواق جدة لكن الآن صار معظم المحلات ذهب ومجوهرات، وعطور، ويوجد فيه مانويل. وستاربكس | اجواء روعة وقمة في الروعه خاصة ان الاماكن كلها رمضانية روحانية جميله وشعور سعيد .. وبالمناسبه ندعي لاخواننا المسلمين بأن…,,60.0,Mid,2,0,1.0,Positive,"جميل, نظيف",,False,South,63.93,Tier 2,⚠️ Risky
High,Entertainment,ڤوكس سينما,سوق حراء,Jeddah,4.3,16545,,8,,,,21.6268724,39.113082,السينما واسعة وشرحه ، وتعامل الموظفين لبق ومحترم. لكن للأسف صالة السينما كانت حارة جدًا وبطريقة مزعجة، وانتظرنا وقت طويل… | اشكر المشرفة غرام على تعاونها رغم اني غلطت بالحجز على صالة في مول بعيد بس عوضتني بحجز في الردسي والشكر موصول للاخ محمد ا… | تجربة كانت ممتازة في السينما دخلت فلم رعب في صالة VIP وكنت لوحدي تجربة رهيبة جداً,,60.0,Mid,2,1,0.67,Mixed,"ممتاز, ممتازة",مزعج,False,South,68.12,Tier 2,⭐ Star
Medium,Entertainment,Hayy Cinema (سينما حي),سوق حراء,Jeddah,4.9,108,,1,012 228 3432,https://www.hayycinema.org/,"السبت: 2:00 م – 12:00 ص, الأحد: 12:00 م – 12:00 ص, الاثنين: 12:00 م – 12:00 ص, الثلاثاء: 12:00 م – 12:00 ص, الأربعاء: 12:00 م – 12:00 ص, الخميس: 12:00 م – 12:00 ص, الجمعة: 2:00 م – 12:00 ص",21.6317555,39.1289256,كانت تجربة احتفال يوم ميلاد صديقتي في حي السينما تجربة جميلة جدًا ومميزة. الموظف إبراهيم كان متعاونًا للغاية، من بداية ا… | اليوم كانت جلسة حوارية مع صهيب قدس، التنظيم كان جميل جدًا وأشكر لمى وعمر ويوسف وكل فريق التنظيم على اسلوبهم وتعاونهم | المكان جميل جدا وممتع والاهتمام بالتفاصيل اللي تعيشكم الاجواء ملفت وممتع للزوار 🤍🤍🤍 تجربه تخلينا نكررها وحنا سعيدين ❤️❤️…,,60.0,Mid,2,0,1.0,Positive,"جميل, جميلة",,False,South,59.03,Tier 2,💎 Hidden Gem
Medium,Entertainment,موڤي مجمع العرب,سوق حراء,Jeddah,3.6,3011,,4,,,,21.632586,39.156047,تجربة ممتازة والموظفين تعاملهم محترم .. الكراسي مريحة وترجع للخلف قاعة Experience قسم الماكولات يتم الطلب من خلال الجهاز… | تجربة لن تتكرر. صراحة بالنسبه لي اختلفت كثيرا جدا عن السابق في السابق تجد اغلب الكاشيرات مافيها كل شي غير البوب كورن . ف… | تجربتي في موڤي سينما – تجربة سينمائية تستحق التكرار زرت موڤي سينما وكانت تجربة رائعة بشكل عام. أسعار التذاكر معقولة ومنا…,,60.0,Mid,6,0,1.0,Positive,"رائع, رائعة, ممتاز",,False,South,56.92,Tier 2,⚠️ Risky
High,Entertainment,فوكس سينما - جدة بارك,سوق حراء,Jeddah,4.5,1442,,4,,,,21.5564715,39.1853138,من محبين السينما منذ الصغر ، فوكس سينما فرع جدة بارك و تجربتي الشخصية لثلاث قاعات مختلفة بريمير - آيماكس - چولد - تجربة … | من محبين فوكس مميزين في كل شي حرصهم على ارضاء العميل والعاملين أخلاق وتعامل راقي والقاعات نظيفه مرتبه والأكل والمشروبات … | أول مرة احضر فيلم في فوكس جده بارك السينما جميلة وكبيرة الموظفين بشوشين طلبت فشار استلام من الفرع وصلت لقيت طلبي جاهز أو…,,60.0,Mid,3,0,1.0,Positive,"جميل, جميلة, نظيف",,False,South,65.1,Tier 2,⭐ Star
High,Entertainment,امباير سينما,سوق حراء,Jeddah,4.0,2214,,4,,,,21.5074527,39.2168134,امباير داخل المول و اقرب بوابة > 3 و 4 | تجربه اكثر من ممتازه المكان يجنننن أنصحكم كلكم تجربوه صالات متعدده وVIP تناسب كل الأذواق وكمان عندهم صالات مخصصه لأفلام … | سينما رائع جدا ويوجد أفلام كثيره وخدمات حلوه والتعامل جميل,,60.0,Mid,4,0,1.0,Positive,"رائع, ممتاز, جميل",,False,South,63.37,Tier 2,⚠️ Risky
High,Entertainment,ڤوكس سينما,سوق حراء,Jeddah,4.3,5174,,8,,,,21.4819501,39.2383827,شكر خاص جدًا إبراهيم العبدلي على المساعدة و الاخلاص و الخدمة الأنيقة صراحة الاخ ابراهيم صنع من تجربتي في ڤوكس سينما تاون… | حرفياً اسوء فروع سينما فوكس في جده طالب قهوه من قبل ما اوصل يوم وصلت مافي احد ماسك طلبات الأون لاين ورحت اكلم موظف على ا… | موظف الدخول يوم الجمعة الساعة 1:30 صباح السبت مستفز اعطيته التذاكر لشخصين وقلتله الشخص الثاني جاي بعدي واعطيته مواصفاته …,,60.0,Mid,0,0,0.5,Mixed,,,False,South,63.5,Tier 2,⭐ Star
High,Entertainment,ذا راوند,سوق حراء,Jeddah,4.5,1566,,12,,,,21.6176104,39.1331612,ماشاءالله تبارك الرحمن ذا راوند افضل مركز ترفيهي في جدة بدون اي منافس الافضل من ناحية الاسعار والأجواء ويقدم افضل الخدما… | المكان من الأماكن اللي دايم أحب أرجع لها بين فترة وفترة، الأجواء ممتعة والموظفين كلهم بشوشين ويخلوك تحس إنك مرحب في كل ز… | شكرا للموظفين شكرا للقائمين للمكان ، لفيت المملكة من شرقها ل غربها ل وسطها و هاذي افضل صالة تلعب فيها بولينج الأرضية نظي…,,60.0,Mid,0,0,0.5,Mixed,,,False,South,66.98,Tier 2,⭐ Star
Low,Entertainment,حراء لاند Heraa Land,سوق حراء,Jeddah,2.5,11,,1,,,"السبت: 10:00 ص – 12:30 ص, الأحد: 10:00 ص – 12:00 ص, الاثنين: 10:00 ص – 12:00 ص, الثلاثاء: 10:00 ص – 12:00 ص, الأربعاء: 10:00 ص – 12:00 ص, الخميس: 10:00 ص – 12:30 ص, الجمعة: 4:00 م – 12:30 ص",21.6157664,39.1526999,يتحججو بوقت الصلاة عشان ياخذو بريك وكمان يكسرو بخاطر الاطفال يخرجوهم من الالعاب لو على البريك يقدرو الموظفين يطبقو طريقة… | منطقة ألعاب محدودة حركية والكترونية تناسب الاعمار حتى 12 عاما بحد أقصى تفاعلية نهاية الأسبوع الطاقم متعاون لكن يلاحظ تكل… | أسوء نوع مر علي قديمه جداً جداً الموظفات كسولات جداً جداً إذا أبغى ألعب أولادي أجري وراهم وراهم الين تتفضل وتجي بس تاخذ …,,60.0,Mid,0,1,0.0,Negative,,قديم,False,South,25.59,Tier 3,❌ Weak
Medium,Entertainment,Xtreme Play اكستريم بلاي,سوق حراء,Jeddah,4.3,399,,13,,,,21.5986979,39.1434743,تجربة جدا جدا اكثر من رائعه حفلة عيد ميلاد اولادي من الالف للياء منظمه وتصميم يجنن المشرفه اللبقه اسراء رافقتنا بكل خطوه… | تجربة جدا جدا اكثر من رائعه حفلة عيد ميلاد بنتي من الالف للياء منظمه وتصميم بجنن المشرفه اللبقه اسيل رافقتنا بكل خطوه وا… | اليوم عملت حفلة عندهم ماشاءالله كانت جداً جميلة واسيل الله يسعدها ما قصرت معانا الله يعطيها العافية يارب كل شي كان حلوو …,,60.0,Mid,3,0,1.0,Positive,"رائع, جميل, جميلة",,False,South,67.2,Tier 2,⭐ Star
High,Entertainment,صالة بولينج في جدة,سوق حراء,Jeddah,4.7,910,,12,,,,21.5280279,39.1789674,افضل مكان من ناحية اسعار والعاب مرتبة والمكان جداً حلو لا يفوتكم ومره اشكر الموظفين جميعاً حقيقي تعاملهم ومساعدتهم كانت … | بكل امانة ناس محترمين جدا روقي في التعامل وابتسامة ماتفارق وجه الموظف وتنظيم ممتاز جدا في كل قسم من الالعاب وشكر خاص جدا… | تجربتي اليوم الاولى لصالة جولة التحدي للبولينغ والالعاب. بداية المكان جدا نظيف. الموظفين متعاونين وسريعين الاستجابة. نفس…,,60.0,Mid,3,0,1.0,Positive,"ممتاز, نظيف, سريع",,False,South,74.51,Tier 2,⭐ Star
High,Entertainment,The Round Jeddah Park ذا راوند,سوق حراء,Jeddah,4.8,1087,,12,,,,21.5565778,39.1851089,يعطيكم العافيه على كل شي قدمتوه وعملتوه..الاولاد مره انبسطو ..كانت البيتزا مره لذيذه ..رقي في تعامل الموظفين..وشكر خاص ل… | المكان مرا جميل و تعامل الموظفين و كل شيء حرفيا رهيب و اشكر الموظفة ميرنا على تعاملها و اسلوبها | اول مره وبكررها ان شاءالله حبيت التعامل والاسلوب والمكان رهيب ويستاهل كل الشكر للموظفه بيرلا,,60.0,Mid,3,0,1.0,Positive,"لذيذ, جميل, يستاهل",,False,South,75.33,Tier 1,⭐ Star
High,Entertainment,JUMP UP,سوق حراء,Jeddah,4.3,1904,,13,,,,21.6182457,39.1332947,اشكر جميع القائمين على المكان جداً رائع و في اماكن متنوعة وكتيرة للاطفال وتخدم جميع الاعمار ، شكراً لاستاذ عماد خلوق و م… | كل الشكر والتقدير للمكان الثقه اللي الواحد يحط أطفاله أمانه عندكم وهو مطمن. كل شكر لموظفين الأمن. صار لي موقف اليوم زاد … | المكان جميل و رائع جدا و الشكر موصول لجميع العاملين على تعاونهم و ابتسامتهم وتفاعلهم مع الاطفال للامانة تفاعل عجيييب ماق…,,60.0,Mid,3,0,1.0,Positive,"رائع, جميل, تنوع",,False,South,74.98,Tier 2,⭐ Star
